URL,Title,Year,Make,Model,VIN,Odometer,Vehicle Type,BID,document,Image URLs
https://www.rbauction.com/2013-nissan-nv-4x2-van-8-passenger?invId=13989220&id=ci&auction=denver-co-2023178,2013 Nissan NV 4x2 Van,2013,Nissan,NV,1N6AF0KY9DN100674,"146,507 mil",Van,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13530/807/6a67f4fc-2dd8-480a-aee4-5cd1fd9869bf-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13530/807/2dadc9c2-e716-4d02-8f65-39abad8a4f77-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13530/807/56b36c21-bb53-4fdc-89ae-d925491f29ed-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13530/807/58e9ea59-2d73-4a60-a472-b65033f1811d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13530/807/281f7f57-8916-488f-9d99-2d0d83017d14-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13530/807/6a67f4fc-2dd8-480a-aee4-5cd1fd9869bf-hr.jpg""]"
https://www.rbauction.com/2009-ford-f150-xlt-4x4-extended-cab-pickup?invId=13961532&id=ci&auction=denver-co-2023178,2009 Ford F150 XLT 4x4 Extended Cab Pickup,2009,Ford,F150,1FTPX14V29KA73443,"164,494 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13427/639/4475eb4d-1b0f-402d-9480-71d4caa322f1-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13427/639/4475eb4d-1b0f-402d-9480-71d4caa322f1-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13427/639/7fa9a9e1-90e6-3ec1-a9c5-613e282cb976-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13427/639/2913cd86-73ec-3dc3-beec-fcbf45ed286a-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13427/639/1f50afbe-1031-3d85-b6f5-4d0cb301d2c4-med.jpg""]"
https://www.rbauction.com/2015-ram-2500-4x4-crew-cab-pickup?invId=13963405&id=ci&auction=denver-co-2023178,2015 Ram 2500 4x4 Crew Cab Pickup,2015,Ram,2500,3C6TR5CT6FG557707,"78,566 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13179/338/66625e4c-8760-3dcd-bfd2-9bfd41183e3e-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13179/338/66625e4c-8760-3dcd-bfd2-9bfd41183e3e-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13179/338/d8bb65eb-110b-34b5-8a8b-be2e736fd3da-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13179/338/21d5258e-ebf6-380c-ae76-9bd9197120cd-med.jpg""]"
https://www.rbauction.com/2012-nissan-quest-sv-minivan?invId=13967387&id=ci&auction=denver-co-2023178,2012 Nissan Quest SV Minivan,2012,Nissan,Quest,JN8AE2KP9C9036933,"187,255 mil",Minivan,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13450/273/d6cd7b9b-1d31-44bc-b0bc-24ffdeb2d6e5-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13450/273/140c3ddf-9952-48a2-8612-23b9d0606721-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13450/273/4c7262e6-26b6-49eb-a8d7-d4f0852ab03c-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13450/273/758527ab-b5af-4738-81a7-7756d3590439-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13450/273/cfbecbda-ea9c-483e-8cdc-c8635bc32a3f-med.jpg""]"
https://www.rbauction.com/2013-ford-f-250-xl-4x2-crew-cab-pickup?invId=13989180&id=ci&auction=denver-co-2023178,2013 Ford F-250 XL 4x2 Crew Cab Pickup,2013,Ford,F-250,1FT7W2A63DEA92189,"207,727 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13530/255/eda0de8e-db9c-4a6c-89c5-d5cd5273f1fd-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13530/255/e6af0c30-f6bb-411a-b8a6-efe3e3d1e2c1-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13530/255/455e8422-eccb-4891-ac05-909cc37bdbf9-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13530/255/1e6ebeed-7d60-42fa-a2b5-88edcb51e06a-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13530/255/9592d148-7c33-41fa-a608-d55eea98aade-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13530/255/eda0de8e-db9c-4a6c-89c5-d5cd5273f1fd-hr.jpg""]"
https://www.rbauction.com/2003-chevrolet-avalanche-4x2-crew-cab-pickup?invId=14031160&id=ci&auction=denver-co-2023178,2003 Chevrolet Avalanche 4x2 Crew Cab Pickup,2003,Chevrolet,Avalanche,3GNEC13T23G118874,"130,063 mil",Pickup,Coming soon,https://cdn.ironpla.net/inspection/2003+CHEVROLET+AVALANCHE+1500_+3GNEC13T23G118874_13682609.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13682/609/c4fd43da-a0b0-48ec-a25a-684cbb8f0cf3-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13682/609/0cd4ac11-56d6-4761-9d88-113130077785-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13682/609/99cc4245-1ba4-4ff2-a95e-db4372f9f47f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13682/609/5d5db871-bc94-4a4f-9121-6f6145faa458-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13682/609/93d1b501-ef3f-4aad-b22d-f58e0426f909-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13682/609/c4fd43da-a0b0-48ec-a25a-684cbb8f0cf3-hr.jpg""]"
https://www.rbauction.com/2009-ram-2500-4x4-crew-cab-pickup?invId=14001147&id=ci&auction=denver-co-2023178,2009 Ram 2500 4x4 Crew Cab Pickup,2009,Ram,2500,3D7KS28T69G517816,"197,822 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13573/616/cbd6db08-123f-455c-b43e-fea977cc6c2d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13573/616/3aedd995-380c-457f-a245-c85fe5853545-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13573/616/c430c801-e89a-45d0-928d-826ba2ddd65d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13573/616/9c9fd616-8c9e-4285-9e6e-14e7c77cb638-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13573/616/154e27e2-1a3d-4fbf-bb1a-921be987e0bc-med.jpg""]"
https://www.rbauction.com/2008-gmc-sierra-2500-4x4-extended-cab-pickup?invId=13961495&id=ci&auction=denver-co-2023178,2008 GMC Sierra 2500 4x4 Extended Cab Pickup,2008,GMC,Sierra 2500,1GTHK29K98E192613,"251,691 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13427/598/a4710bd0-1acb-4e09-8751-5fe993764688-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13427/598/a82a5f62-96b4-4a75-9ccb-bfe0974b5638-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13427/598/196c11d4-77f7-4b06-8a50-5f2f4864402b-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13427/598/629a4441-6f64-4b8f-84f3-f90315a6d502-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13427/598/c09d370b-432a-44bd-8a0b-93de7a1261ad-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13427/598/a4710bd0-1acb-4e09-8751-5fe993764688-hr.jpg""]"
https://www.rbauction.com/2007-chevrolet-2500hd-4x4-inoperable-pickup?invId=14035471&id=ci&auction=denver-co-2023178,2007 Chevrolet 2500HD 4x4 Pickup (Inoperable),2007,Chevrolet,2500HD,1GCHK24K77E507155,"207,395 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13698/497/9e216372-2898-45e4-8f8c-d5983b7e9f76-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13698/497/70ecb132-2b19-4fe4-aff5-61959deb7bbe-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13698/497/130ec9cc-b626-48dc-aedc-8c0b1cc6af8e-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13698/497/05a92c75-8d11-4e82-bf23-be0f3b245734-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13698/497/e9aa4f0b-7cce-4e49-be6c-195e68084257-med.jpg""]"
https://www.rbauction.com/2012-ford-f-250-xl-4x4-crew-cab-inoperable-pickup?invId=13980930&id=ci&auction=denver-co-2023178,2012 Ford F-250 XL 4x4 Crew Cab Pickup (Inoperable),2012,Ford,F-250,1FT7W2BT0CEA80147,"411,356 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13501/831/4b450672-b04e-46d0-9b70-0e60aa050fd9-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13501/831/a126b536-bbb7-4e3c-acd5-743d56b4f342-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13501/831/570e6101-3de7-4cc2-816f-1bfa01be86d3-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13501/831/b85e9e14-4f46-4b7d-9346-5f857a7b2372-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13501/831/79777fd8-3f28-4bf8-99f4-922d37dcd013-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13501/831/4b450672-b04e-46d0-9b70-0e60aa050fd9-hr.jpg""]"
https://www.rbauction.com/2010-ford-f-250-xl-4x2-pickup?invId=14014482&id=ci&auction=denver-co-2023178,2010 Ford F-250 XL 4x2 Pickup,2010,Ford,F-250,1FTNF2A53AEB38629,"177,378 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13624/866/842bf3f9-fdd7-42dc-a723-5559dad73edd-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13624/866/15ed7f83-d8cc-4d88-b201-6af80534177f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13624/866/146ba713-2534-482d-99e7-e55149d6cdbb-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13624/866/c208be51-2e33-4c34-8e79-4c3a6ffa3baa-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13624/866/568f14ca-d6ff-4826-aa65-e3dcde91a1b3-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13624/866/842bf3f9-fdd7-42dc-a723-5559dad73edd-hr.jpg""]"
https://www.rbauction.com/2006-ford-f150-xlt-4x4-pickup?invId=13977220&id=ci&auction=denver-co-2023178,2006 Ford F150 XLT 4x4 Pickup,2006,Ford,F150,1FTRF14W96NB77586,"234,611 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13486/373/b4bc6f7b-2cdb-474f-abd8-601de5bcd7f1-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13486/373/b4bc6f7b-2cdb-474f-abd8-601de5bcd7f1-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13486/373/c3f14edd-aecd-329d-baa9-0abfbe0f63e8-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13486/373/39e2b072-4de6-326b-9c6c-7ab30215ac3f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13486/373/b7bde331-3ba9-34c6-9c12-e6cc923b0754-med.jpg""]"
https://www.rbauction.com/2007-nissan-altima-automobile?invId=14014094&id=ci&auction=denver-co-2023178,2007 Nissan Altima Automobile,2007,Nissan,Altima,1N4AL21EX7N429716,"258,724 mil",Automobile,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13623/483/eade418c-eb02-41e0-9cd0-0be4bd52a604-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13623/483/eade418c-eb02-41e0-9cd0-0be4bd52a604-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13623/483/cd9eaa41-33aa-4b65-a41c-28c464dbfad8-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13623/483/b36a5788-bd50-4e8c-9c35-185e7566fe4f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13623/483/14039016-456e-49c9-a8e2-005754a90cfe-med.jpg""]"
https://www.rbauction.com/2004-ford-expedition-xlt-4wd-sport-utility-vehicle?invId=14014113&id=ci&auction=denver-co-2023178,2004 Ford Expedition XLT 4WD SUV,2004,Ford,Expedition,1FMPU16L14LB23087,"273,970 mil",SUV,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13623/559/35deeeb9-0715-4b24-b583-36e59db53a48-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13623/559/35deeeb9-0715-4b24-b583-36e59db53a48-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13623/559/e3f273a2-7678-434b-879c-3e383e0cc6c6-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13623/559/ae01b36f-e3e7-46f7-9afd-1fd856ba9191-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13623/559/f7648d5c-a6be-4d40-ae6e-17d11e73d47c-med.jpg""]"
https://www.rbauction.com/2020-ford-f350-xl-4x4-crew-cab-pickup?invId=14005814&id=ci&auction=splendora-tx-2023381,2020 Ford F350 XL 4x4 Crew Cab Pickup,2020,Ford,F350,1FD8W3H64LEC13466,365 mil,Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/970/e761af3c-247c-44fc-80c3-d5518857e15f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/970/f1efea86-a434-4c7c-b8b2-47c36e7cdfdd-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/970/3d2ee245-4305-4f90-86f8-32b7b4520fe8-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/970/5dfb6036-a82e-4907-99e6-2f2f978ba7ef-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/970/c69701a9-1361-4bae-9825-82df18a52bd6-med.jpg""]"
https://www.rbauction.com/2020-ford-f350-xl-4x4-crew-cab-pickup?invId=14005772&id=ci&auction=splendora-tx-2023381,2020 Ford F350 XL 4x4 Crew Cab Pickup,2020,Ford,F350,1FD8W3H60LEC13464,707 mil,Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/968/454fd4cc-66b8-41bb-9636-61238a280f1e-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/968/0e687723-4f43-445a-9f35-b49ab841a5c9-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/968/9c5cc25d-180d-45ac-9038-fb47a35a78c2-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/968/64083b6b-474b-4b53-91d8-8783e8e51877-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/968/bbae37b1-cb12-4530-a287-fb32e96c4713-med.jpg""]"
https://www.rbauction.com/2020-ford-f350-xl-4x4-crew-cab-pickup?invId=14005743&id=ci&auction=splendora-tx-2023381,2020 Ford F350 XL 4x4 Crew Cab Pickup,2020,Ford,F350,1FD8W3H69LEC13463,"2,381 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/971/420e6127-a491-4713-9ac8-e2c008c82880-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/971/d9f7cd7b-01fe-4d5e-9086-24193880fdf2-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/971/ac760b20-c84c-4be1-97d0-e0f7891c7531-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/971/e56d68ae-fc10-4eb2-92c7-a29945e9367c-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/971/0ea57eed-4117-4d59-9486-a8648e241438-med.jpg""]"
https://www.rbauction.com/2020-ford-f-250-xl-4x4-crew-cab-pickup?invId=14005517&id=ci&auction=splendora-tx-2023381,2020 Ford F-250 XL 4x4 Crew Cab Pickup,2020,Ford,F-250,1FT7W2B6XLEC23213,515 mil,Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/673/a44cfcd9-ab4c-477e-86a8-c04f271d7ab3-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/673/a44cfcd9-ab4c-477e-86a8-c04f271d7ab3-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/673/a2f4fc69-3f68-412f-a752-eb8e62e58503-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/673/41f1864f-2d12-4edf-af64-d1774cd85079-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/673/3e74fe28-0d18-4794-93ca-7942ff64296d-med.jpg""]"
https://www.rbauction.com/2020-ford-f-250-xl-4x4-crew-cab-pickup?invId=14005508&id=ci&auction=splendora-tx-2023381,2020 Ford F-250 XL 4x4 Crew Cab Pickup,2020,Ford,F-250,1FT7W2B63LEC23215,528 mil,Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/672/48d8168e-4942-3f67-87ce-66b7337cc88f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/672/48d8168e-4942-3f67-87ce-66b7337cc88f-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/672/541ae495-cab4-33ed-aa52-0e28e1bbb623-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/672/bf726877-2e5c-3c45-8152-ee311c9120d5-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/672/6400adc7-8e5a-35a0-9e2b-24d75fe9b4cb-med.jpg""]"
https://www.rbauction.com/2020-ford-f-250-xl-4x4-crew-cab-pickup?invId=14005512&id=ci&auction=splendora-tx-2023381,2020 Ford F-250 XL 4x4 Crew Cab Pickup,2020,Ford,F-250,1FT7W2B6XLEC90331,651 mil,Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/674/2fad3bf5-ae28-4e35-a106-ee7ef222bddf-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/674/ced85374-faf5-423d-b4aa-06ef417b8ee6-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/674/e753c7d8-9831-4b80-8d8c-ae90efc3d5b5-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/674/ceaf525e-ada8-4428-820c-b2b8d713f05a-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/674/09dde29c-24ae-454c-b13f-0dc5d49d883d-med.jpg""]"
https://www.rbauction.com/2020-ford-f-250-xl-4x4-crew-cab-pickup?invId=14005511&id=ci&auction=splendora-tx-2023381,2020 Ford F-250 XL 4x4 Crew Cab Pickup,2020,Ford,F-250,1FT7W2B63LEC90333,"3,123 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/668/bf74ee1d-87de-487c-a7af-050cadc09cb7-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/668/bf74ee1d-87de-487c-a7af-050cadc09cb7-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/668/18dd5d2a-01bf-4ad8-be89-dcf68396509c-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/668/faa3abb6-5bc3-4161-af26-550f15a9b899-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/668/b32335df-07ae-4a9c-8ab8-3c104911d548-med.jpg""]"
https://www.rbauction.com/2020-ford-f-250-xl-4x4-crew-cab-pickup?invId=14005513&id=ci&auction=splendora-tx-2023381,2020 Ford F-250 XL 4x4 Crew Cab Pickup,2020,Ford,F-250,1FT7W2B61LEC23214,"2,034 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/669/32fbef87-2b35-3afa-ab14-ac598b74e40a-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/669/32fbef87-2b35-3afa-ab14-ac598b74e40a-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/669/1c2b6012-7625-389e-a90e-e524680ab41a-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/669/190ad9fa-640e-3105-98fb-d7d2b8b560eb-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/669/bc86ee9f-760c-311c-8364-323b1afb094d-med.jpg""]"
https://www.rbauction.com/2020-ford-f-250-xl-4x4-crew-cab-pickup?invId=14005514&id=ci&auction=splendora-tx-2023381,2020 Ford F-250 XL 4x4 Crew Cab Pickup,2020,Ford,F-250,1FT7W2B68LEC23212,544 mil,Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/671/f83f33f5-0962-3a34-820c-b290136d16b7-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/671/f83f33f5-0962-3a34-820c-b290136d16b7-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/671/b5f35de1-039e-3fb6-a5f0-d6ed699dac00-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/671/bac0ea08-f3ec-3208-94c5-afb83b1dd438-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/671/2b921bb0-bded-394c-a53f-3cc5e975e8b4-med.jpg""]"
https://www.rbauction.com/2020-ford-f-250-xl-4x4-crew-cab-pickup?invId=14005515&id=ci&auction=splendora-tx-2023381,2020 Ford F-250 XL 4x4 Crew Cab Pickup,2020,Ford,F-250,1FT7W2B66LEC23211,"1,226 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/670/e99c01b9-2c91-439f-85b8-c5e3f939a187-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/670/e99c01b9-2c91-439f-85b8-c5e3f939a187-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/670/40d3b01d-ae34-4153-bec4-07fe92fb2fad-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/670/d822fa1e-e5cf-4654-94f4-fa1c0c345247-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/670/de72b5f3-13f5-4f86-90af-11af1e0c968a-med.jpg""]"
https://www.rbauction.com/2020-ford-f-250-xl-4x4-crew-cab-pickup?invId=14005518&id=ci&auction=splendora-tx-2023381,2020 Ford F-250 XL 4x4 Crew Cab Pickup,2020,Ford,F-250,1FT7W2B61LEC90332,"1,598 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/675/63b15dd9-4b69-36a3-bbe3-079bed337a94-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/675/63b15dd9-4b69-36a3-bbe3-079bed337a94-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/675/67c8659f-702f-3ae6-b5c7-f1d2ea7457a3-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/675/10a4caab-84e7-3fb0-849d-1cff46e250a3-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/675/7856b9c6-b248-3b24-b8a2-19d49959eff2-med.jpg""]"
https://www.rbauction.com/2020-ford-f-250-xl-4x4-crew-cab-pickup?invId=14005507&id=ci&auction=splendora-tx-2023381,2020 Ford F-250 XL 4x4 Crew Cab Pickup,2020,Ford,F-250,1FT7W2B65LEC90334,"18,546 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/665/24d3898a-574a-4147-b450-0666fb68e561-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/665/24d3898a-574a-4147-b450-0666fb68e561-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/665/b8c11ffe-950e-43d0-84c3-bd69c01ae660-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/665/e9e89f12-7864-4a3f-bd09-48bb8d0a35b0-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/665/6364c95e-10d8-4d03-989c-28609e7b5726-med.jpg""]"
https://www.rbauction.com/2020-ford-f-250-xl-4x4-crew-cab-pickup?invId=14005506&id=ci&auction=splendora-tx-2023381,2020 Ford F-250 XL 4x4 Crew Cab Pickup,2020,Ford,F-250,1FT7W2B64LEC56532,"16,923 mil",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/666/b05360d8-d4de-332b-9fab-7cb4a051ac5b-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/666/b05360d8-d4de-332b-9fab-7cb4a051ac5b-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/666/ca7b0103-864a-3052-bf01-9ae8858baa8d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/666/52519acc-cb9c-3410-9e3c-1cd08a1b4c99-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13588/666/dd62d07f-c0df-3377-ae74-82dd36f1ab74-med.jpg""]"
